index,item_identifier,item_weight,item_type,item_fat_content,item_mrp,item_visibility,outlet_identifier,outlet_establishment_year,outlet_size_str,outlet_size_num,outlet_location_type,outlet_type,item_outlet_sales,outlet_item_revenue
7475,NCC42,15.0,Health and Hygiene,Low Fat,140.4838,0.04499948,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1685.8056,236828.38
7476,FDS47,16.75,Breads,Low Fat,87.6856,0.12888573,OUT046,1997,small,1,Tier 1,Supermarket Type1,1494.0552,131007.13
7477,DRK35,8.365,Hard Drinks,Low Fat,39.2506,0.120256303,OUT010,1998,medium,2,Tier 3,Grocery Store,75.9012,2979.17
7478,DRF37,12.6,Soft Drinks,Low Fat,261.291,0.0,OUT019,1985,small,1,Tier 1,Grocery Store,788.973,206151.54
7479,DRI23,18.85,Hard Drinks,Low Fat,161.8578,0.137755834,OUT018,2009,medium,2,Tier 3,Supermarket Type2,3530.0716,571369.62
7480,FDB28,6.615,Dairy,Low Fat,198.7426,0.093913607,OUT017,2007,medium,2,Tier 2,Supermarket Type1,1186.4556,235799.27
7481,FDU50,5.75,Dairy,Regular,115.3176,0.075287081,OUT049,1999,medium,2,Tier 1,Supermarket Type1,572.588,66029.47
7482,FDD22,10.0,Snack Foods,Low Fat,113.3544,0.100055625,OUT018,2009,medium,2,Tier 3,Supermarket Type2,3467.4864,393054.84
7483,FDG04,13.1,Frozen Foods,Low Fat,188.9898,0.006061565,OUT035,2004,small,1,Tier 2,Supermarket Type1,4303.0654,813235.47
7484,FDM08,10.1,Fruits and Vegetables,Regular,223.0088,0.053667516,OUT049,1999,medium,2,Tier 1,Supermarket Type1,671.1264,149667.09
7485,FDI28,12.6,Frozen Foods,Low Fat,79.0302,0.026194237,OUT027,1985,medium,2,Tier 3,Supermarket Type3,1901.5248,150277.89
7486,FDM57,11.65,Snack Foods,Regular,83.4908,0.076002991,OUT045,2002,medium,2,Tier 2,Supermarket Type1,503.3448,42024.66
7487,NCS17,12.6,Health and Hygiene,Low Fat,94.6436,0.080111611,OUT027,1985,medium,2,Tier 3,Supermarket Type3,4065.3748,384761.71
7488,FDX44,9.3,Fruits and Vegetables,Low Fat,90.4172,0.043141572,OUT018,2009,medium,2,Tier 3,Supermarket Type2,1249.0408,112934.77
7489,DRE03,19.6,Dairy,Low Fat,45.3718,0.024276035,OUT045,2002,medium,2,Tier 2,Supermarket Type1,614.5334,27882.49
7490,FDT46,11.35,Snack Foods,Low Fat,51.5008,0.03093263,OUT018,2009,medium,2,Tier 3,Supermarket Type2,607.2096,31271.78
7491,FDW60,5.44,Baking Goods,Regular,178.137,0.017096552,OUT045,2002,medium,2,Tier 2,Supermarket Type1,3175.866,565739.24
7492,FDE44,14.65,Fruits and Vegetables,Low Fat,50.8692,0.172357491,OUT017,2007,medium,2,Tier 2,Supermarket Type1,788.3072,40100.56
7493,FDT24,12.35,Baking Goods,Regular,78.5328,0.185824165,OUT035,2004,small,1,Tier 2,Supermarket Type1,695.0952,54587.77
7494,FDO20,12.85,Fruits and Vegetables,Regular,253.7382,0.152988295,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2271.0438,576250.57
7495,FDV47,17.1,Breads,Low Fat,85.5566,0.0,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1860.2452,159156.25
7496,FDZ26,11.6,Dairy,Regular,240.6222,0.143897558,OUT013,1987,high,3,Tier 3,Supermarket Type1,2868.2664,690168.57
7497,FDK48,7.445,Baking Goods,Low Fat,75.5354,0.037845086,OUT017,2007,medium,2,Tier 2,Supermarket Type1,1956.1204,147756.34
7498,FDX32,12.6,Fruits and Vegetables,Regular,142.8786,0.1748389,OUT019,1985,small,1,Tier 1,Grocery Store,433.4358,61928.7
7499,FDE56,12.6,Fruits and Vegetables,Regular,63.2194,0.278730642,OUT019,1985,small,1,Tier 1,Grocery Store,247.6776,15658.03
7500,DRJ01,6.135,Soft Drinks,Low Fat,161.1236,0.115500999,OUT018,2009,medium,2,Tier 3,Supermarket Type2,644.4944,103843.26
7501,FDC53,8.68,Frozen Foods,Low Fat,97.7384,0.01478914,OUT010,1998,medium,2,Tier 3,Grocery Store,98.5384,9630.99
7502,NCN07,18.5,Others,Low Fat,132.5284,0.033938279,OUT035,2004,small,1,Tier 2,Supermarket Type1,1318.284,174710.07
7503,FDI28,14.3,Frozen Foods,Low Fat,79.4302,0.026299797,OUT013,1987,high,3,Tier 3,Supermarket Type1,1743.0644,138451.95
7504,NCO55,12.6,Others,Low Fat,105.6938,0.159394437,OUT019,1985,small,1,Tier 1,Grocery Store,214.3876,22659.44
7505,FDP46,15.35,Snack Foods,Low Fat,88.283,0.0,OUT046,1997,small,1,Tier 1,Supermarket Type1,1797.66,158702.82
7506,FDX26,17.7,Dairy,Low Fat,182.5292,0.0,OUT013,1987,high,3,Tier 3,Supermarket Type1,2736.438,499479.84
7507,FDD56,15.2,Fruits and Vegetables,Regular,175.6054,0.10377827,OUT046,1997,small,1,Tier 1,Supermarket Type1,2451.4756,430492.35
7508,FDP12,9.8,Baking Goods,Regular,35.0874,0.045522854,OUT017,2007,medium,2,Tier 2,Supermarket Type1,352.874,12381.43
7509,FDT40,12.6,Frozen Foods,Low Fat,125.5678,0.095331433,OUT027,1985,medium,2,Tier 3,Supermarket Type3,2543.356,319363.62
7510,FDV57,15.25,Snack Foods,Regular,179.766,0.0,OUT018,2009,medium,2,Tier 3,Supermarket Type2,3056.022,549368.85
7511,FDZ09,17.6,Snack Foods,Low Fat,165.6868,0.105472205,OUT017,2007,medium,2,Tier 2,Supermarket Type1,3111.9492,515608.9
7512,FDA07,7.55,Fruits and Vegetables,Regular,121.0072,0.030938774,OUT035,2004,small,1,Tier 2,Supermarket Type1,2082.6224,252012.31
7513,FDV36,12.6,Baking Goods,Low Fat,127.102,0.026174636,OUT027,1985,medium,2,Tier 3,Supermarket Type3,3415.554,434123.74
7514,FDQ01,19.7,Canned,Regular,254.7014,0.160671255,OUT035,2004,small,1,Tier 2,Supermarket Type1,3570.0196,909288.99
7515,FDW46,13.0,Snack Foods,Regular,65.7484,0.070243155,OUT013,1987,high,3,Tier 3,Supermarket Type1,391.4904,25739.87
7516,FDW19,12.6,Fruits and Vegetables,Regular,109.957,0.038313981,OUT027,1985,medium,2,Tier 3,Supermarket Type3,4504.137,495261.39
7517,FDY01,11.8,Canned,Regular,113.8834,0.170548238,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1382.2008,157409.73
7518,FDG60,20.35,Baking Goods,Low Fat,233.6616,0.060794097,OUT049,1999,medium,2,Tier 1,Supermarket Type1,2577.9776,602374.37
7519,FDL22,16.85,Snack Foods,Low Fat,90.3488,0.036446751,OUT049,1999,medium,2,Tier 1,Supermarket Type1,996.0368,89990.73
7520,DRK01,7.63,Soft Drinks,Low Fat,94.0436,0.061188147,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1134.5232,106694.65
7521,FDO12,15.75,Baking Goods,Low Fat,195.3452,0.054884821,OUT013,1987,high,3,Tier 3,Supermarket Type1,1761.7068,344140.97
7522,FDX12,18.2,Baking Goods,Regular,241.8196,0.026064486,OUT046,1997,small,1,Tier 1,Supermarket Type1,4097.3332,990815.48
7523,FDR28,13.85,Frozen Foods,Regular,164.921,0.025936747,OUT049,1999,medium,2,Tier 1,Supermarket Type1,2609.936,430433.26
7524,FDH57,10.895,Fruits and Vegetables,Low Fat,132.9284,0.035949725,OUT017,2007,medium,2,Tier 2,Supermarket Type1,3295.71,438093.46
7525,FDC04,15.6,Dairy,Low Fat,242.9854,0.045168898,OUT018,2009,medium,2,Tier 3,Supermarket Type2,2175.1686,528534.21
7526,NCI06,11.3,Household,Low Fat,181.466,0.04767798,OUT013,1987,high,3,Tier 3,Supermarket Type1,3775.086,685049.76
7527,NCY53,20.0,Health and Hygiene,Low Fat,111.6544,0.058812134,OUT017,2007,medium,2,Tier 2,Supermarket Type1,1565.9616,174846.5
7528,FDR22,19.35,Snack Foods,Regular,112.9544,0.018667601,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2908.2144,328495.61
7529,FDM33,15.6,Snack Foods,Low Fat,221.5798,0.087646694,OUT013,1987,high,3,Tier 3,Supermarket Type1,5509.495,1220792.8
7530,FDO57,12.6,Snack Foods,Low Fat,159.4578,0.19033746,OUT019,1985,small,1,Tier 1,Grocery Store,160.4578,25586.25
7531,FDO56,10.195,Fruits and Vegetables,Regular,118.4808,0.045165796,OUT018,2009,medium,2,Tier 3,Supermarket Type2,1640.5312,194371.45
7532,FDO58,12.6,Snack Foods,Low Fat,164.8526,0.039385518,OUT027,1985,medium,2,Tier 3,Supermarket Type3,2631.2416,433767.02
7533,FDQ45,9.5,Snack Foods,Regular,183.8608,0.010914988,OUT035,2004,small,1,Tier 2,Supermarket Type1,2572.6512,473009.71
7534,FDO60,12.6,Baking Goods,Low Fat,43.3086,0.034203092,OUT027,1985,medium,2,Tier 3,Supermarket Type3,624.5204,27047.1
7535,FDI34,10.65,Snack Foods,Regular,229.7668,0.085268317,OUT049,1999,medium,2,Tier 1,Supermarket Type1,3916.2356,899820.92
7536,FDJ26,12.6,Canned,Regular,215.5218,0.084354713,OUT027,1985,medium,2,Tier 3,Supermarket Type3,4915.6014,1059419.26
7537,FDV08,7.35,Fruits and Vegetables,Low Fat,40.8454,0.028571132,OUT013,1987,high,3,Tier 3,Supermarket Type1,587.2356,23985.87
7538,DRD60,15.7,Soft Drinks,Low Fat,179.7634,0.037383778,OUT018,2009,medium,2,Tier 3,Supermarket Type2,1817.634,326744.07
7539,FDX20,12.6,Fruits and Vegetables,Low Fat,227.272,0.042354152,OUT027,1985,medium,2,Tier 3,Supermarket Type3,7017.532,1594888.53
7540,FDG59,15.85,Starchy Foods,Low Fat,39.4164,0.043410693,OUT018,2009,medium,2,Tier 3,Supermarket Type2,154.4656,6088.48
7541,FDN58,13.8,Snack Foods,Regular,231.1984,0.056872392,OUT046,1997,small,1,Tier 1,Supermarket Type1,5097.3648,1178502.59
7542,FDV48,9.195,Baking Goods,Regular,79.8644,0.051573903,OUT013,1987,high,3,Tier 3,Supermarket Type1,785.644,62744.99
7543,FDA15,9.3,Dairy,Low Fat,248.8092,0.016113019,OUT017,2007,medium,2,Tier 2,Supermarket Type1,5976.2208,1486938.72
7544,FDI19,15.1,Meat,Low Fat,242.9512,0.052295514,OUT013,1987,high,3,Tier 3,Supermarket Type1,4847.024,1177590.3
7545,FDX19,19.1,Fruits and Vegetables,Low Fat,234.4958,0.097127867,OUT018,2009,medium,2,Tier 3,Supermarket Type2,1635.8706,383604.79
7546,FDO52,11.6,Frozen Foods,Regular,172.4106,0.077284566,OUT049,1999,medium,2,Tier 1,Supermarket Type1,4277.765,737532.03
7547,NCO05,7.27,Health and Hygiene,Low Fat,98.6384,0.046653872,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1970.768,194393.4
7548,NCP17,19.35,Health and Hygiene,Low Fat,62.5168,0.02775746,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1534.0032,95900.97
7549,FDK56,9.695,Fruits and Vegetables,Low Fat,186.7898,0.0,OUT010,1998,medium,2,Tier 3,Grocery Store,561.2694,104839.4
7550,NCG43,20.2,Household,Low Fat,94.1462,0.0,OUT046,1997,small,1,Tier 1,Supermarket Type1,832.9158,78415.86
7551,DRM59,12.6,Hard Drinks,Low Fat,154.6998,0.003574698,OUT027,1985,medium,2,Tier 3,Supermarket Type3,3229.7958,499648.76
7552,FDA47,10.5,Baking Goods,Regular,164.121,0.11733375,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2773.057,455116.89
7553,FDY20,12.5,Fruits and Vegetables,Regular,92.3488,0.081684728,OUT013,1987,high,3,Tier 3,Supermarket Type1,1177.1344,108706.95
7554,FDZ22,12.6,Snack Foods,Low Fat,81.825,0.079261744,OUT019,1985,small,1,Tier 1,Grocery Store,83.225,6809.89
7555,FDB52,17.75,Dairy,Low Fat,256.0672,0.030410273,OUT013,1987,high,3,Tier 3,Supermarket Type1,2045.3376,523743.87
7556,NCS29,9.0,Health and Hygiene,Low Fat,264.8884,0.069938838,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2914.8724,772115.89
7557,DRC12,17.85,Soft Drinks,Low Fat,190.4188,0.037885683,OUT049,1999,medium,2,Tier 1,Supermarket Type1,952.094,181296.6
7558,FDP13,12.6,Canned,Regular,41.548,0.235183205,OUT019,1985,small,1,Tier 1,Grocery Store,79.896,3319.52
7559,DRF23,4.61,Hard Drinks,Low Fat,175.2396,0.123151947,OUT018,2009,medium,2,Tier 3,Supermarket Type2,2093.2752,366824.71
7560,FDB56,8.75,Fruits and Vegetables,Regular,186.8556,0.074565098,OUT013,1987,high,3,Tier 3,Supermarket Type1,7322.4684,1368244.23
7561,FDQ47,7.155,Breads,Regular,35.2874,0.169137707,OUT017,2007,medium,2,Tier 2,Supermarket Type1,388.1614,13697.21
7562,FDY39,12.6,Meat,Regular,182.0608,0.0,OUT027,1985,medium,2,Tier 3,Supermarket Type3,7717.9536,1405136.81
7563,FDY36,12.3,Baking Goods,Low Fat,71.338,0.009429612,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1098.57,78369.79
7564,NCM17,7.93,Health and Hygiene,Low Fat,44.9086,0.071076672,OUT013,1987,high,3,Tier 3,Supermarket Type1,802.9548,36059.58
7565,DRN35,8.01,Hard Drinks,Low Fat,34.9532,0.070234306,OUT035,2004,small,1,Tier 2,Supermarket Type1,539.298,18850.19
7566,FDK22,9.8,Snack Foods,Low Fat,217.185,0.043663452,OUT010,1998,medium,2,Tier 3,Grocery Store,432.77,93991.15
7567,FDI07,12.6,Meat,Regular,199.3426,0.059110912,OUT019,1985,small,1,Tier 1,Grocery Store,395.4852,78837.05
7568,DRK37,5.0,Soft Drinks,Low Fat,190.453,0.0,OUT010,1998,medium,2,Tier 3,Grocery Store,379.506,72278.06
7569,NCP05,19.6,Health and Hygiene,Low Fat,150.9024,0.042324556,OUT010,1998,medium,2,Tier 3,Grocery Store,303.6048,45814.69
7570,NCD42,16.5,Health and Hygiene,Low Fat,36.3506,0.012657494,OUT049,1999,medium,2,Tier 1,Supermarket Type1,872.8638,31729.12
7571,FDW11,12.6,Breads,Low Fat,61.0194,0.048857925,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1052.6298,64230.84
7572,FDI14,14.1,Canned,Low Fat,140.2496,0.090185027,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2681.8424,376127.32
7573,NCY42,6.38,Household,Low Fat,144.947,0.015186146,OUT049,1999,medium,2,Tier 1,Supermarket Type1,3435.528,497969.48
7574,FDV26,20.25,Dairy,Regular,194.2794,0.0,OUT049,1999,medium,2,Tier 1,Supermarket Type1,4291.7468,833797.99
7575,FDX15,12.6,Meat,Low Fat,159.7578,0.155541973,OUT027,1985,medium,2,Tier 3,Supermarket Type3,641.8312,102537.54
7576,NCG07,12.3,Household,Low Fat,190.853,0.052502049,OUT046,1997,small,1,Tier 1,Supermarket Type1,4364.319,832943.37
7577,FDC44,15.6,Fruits and Vegetables,Low Fat,114.8518,0.172596885,OUT046,1997,small,1,Tier 1,Supermarket Type1,2163.1842,248445.6
7578,FDC47,15.0,Snack Foods,Low Fat,229.4694,0.118868155,OUT035,2004,small,1,Tier 2,Supermarket Type1,5937.6044,1362498.52
7579,NCK53,11.6,Health and Hygiene,Low Fat,98.4042,0.037639672,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1388.8588,136669.54
7580,FDY49,12.6,Canned,Regular,164.7184,0.021031586,OUT019,1985,small,1,Tier 1,Grocery Store,495.3552,81594.12
7581,NCM07,12.6,Others,Low Fat,83.9908,0.069968018,OUT019,1985,small,1,Tier 1,Grocery Store,167.7816,14092.11
7582,FDR47,17.85,Breads,Low Fat,193.3794,0.087963415,OUT017,2007,medium,2,Tier 2,Supermarket Type1,4291.7468,829935.42
7583,FDS59,14.8,Breads,Regular,108.757,0.043885147,OUT035,2004,small,1,Tier 2,Supermarket Type1,1867.569,203111.2
7584,DRK47,7.905,Hard Drinks,Low Fat,229.9694,0.064163983,OUT049,1999,medium,2,Tier 1,Supermarket Type1,4567.388,1050359.48
7585,FDZ27,12.6,Dairy,Low Fat,51.235,0.0,OUT019,1985,small,1,Tier 1,Grocery Store,49.935,2558.42
7586,FDE36,12.6,Baking Goods,Regular,165.5868,0.0,OUT027,1985,medium,2,Tier 3,Supermarket Type3,5404.9644,894990.76
7587,FDM51,11.8,Meat,Regular,101.9674,0.02592132,OUT035,2004,small,1,Tier 2,Supermarket Type1,1731.7458,176581.62
7588,FDY48,14.0,Baking Goods,Low Fat,103.2332,0.023734872,OUT046,1997,small,1,Tier 1,Supermarket Type1,1845.5976,190526.95
7589,FDA35,14.85,Baking Goods,Regular,123.0072,0.053921264,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1960.1152,241108.28
7590,NCL31,7.39,Others,Low Fat,143.447,0.120770963,OUT018,2009,medium,2,Tier 3,Supermarket Type2,2290.352,328544.12
7591,FDC47,15.0,Snack Foods,Low Fat,229.9694,0.118791698,OUT013,1987,high,3,Tier 3,Supermarket Type1,4339.0186,997841.5
7592,FDI26,12.6,Canned,Low Fat,179.4344,0.034717799,OUT027,1985,medium,2,Tier 3,Supermarket Type3,6066.7696,1088587.16
7593,FDQ16,19.7,Frozen Foods,Low Fat,108.0912,0.041823046,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1965.4416,212446.94
7594,FDK15,10.8,Meat,Low Fat,98.4042,0.164724567,OUT010,1998,medium,2,Tier 3,Grocery Store,99.2042,9762.11
7595,NCO53,12.6,Health and Hygiene,Low Fat,184.0608,0.174336148,OUT027,1985,medium,2,Tier 3,Supermarket Type3,6431.628,1183810.59
7596,FDG12,12.6,Baking Goods,Regular,122.4098,0.006295472,OUT027,1985,medium,2,Tier 3,Supermarket Type3,3735.8038,457299.0
7597,FDU28,12.6,Frozen Foods,Regular,189.1214,0.093463546,OUT027,1985,medium,2,Tier 3,Supermarket Type3,2261.0568,427614.23
7598,FDI20,12.6,Fruits and Vegetables,Low Fat,211.3586,0.067520165,OUT019,1985,small,1,Tier 1,Grocery Store,422.1172,89218.1
7599,DRN37,9.6,Soft Drinks,Low Fat,165.3158,0.161182103,OUT010,1998,medium,2,Tier 3,Grocery Store,334.2316,55253.76
7600,FDD28,10.695,Frozen Foods,Low Fat,59.6904,0.053296868,OUT046,1997,small,1,Tier 1,Supermarket Type1,937.4464,55956.55
7601,FDP31,21.1,Fruits and Vegetables,Regular,62.9168,0.161474419,OUT035,2004,small,1,Tier 2,Supermarket Type1,1086.5856,68364.49
7602,DRD27,12.6,Dairy,Low Fat,98.3042,0.041740624,OUT019,1985,small,1,Tier 1,Grocery Store,198.4084,19504.38
7603,DRF01,12.6,Soft Drinks,Low Fat,147.3102,0.306542848,OUT019,1985,small,1,Tier 1,Grocery Store,291.6204,42958.66
7604,DRD25,6.135,Soft Drinks,Low Fat,111.286,0.079293753,OUT018,2009,medium,2,Tier 3,Supermarket Type2,2263.72,251920.34
7605,FDD53,16.2,Frozen Foods,Low Fat,43.3454,0.044472637,OUT017,2007,medium,2,Tier 2,Supermarket Type1,922.7988,39999.08
7606,FDQ24,15.7,Baking Goods,Low Fat,253.4724,0.073816097,OUT045,2002,medium,2,Tier 2,Supermarket Type1,2013.3792,510336.06
7607,FDY49,17.2,Canned,Regular,164.4184,0.012080016,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2641.8944,434376.05
7608,NCP18,12.15,Household,Low Fat,150.4708,0.02859825,OUT046,1997,small,1,Tier 1,Supermarket Type1,2257.062,339621.92
7609,FDT07,12.6,Fruits and Vegetables,Regular,257.133,0.076944658,OUT027,1985,medium,2,Tier 3,Supermarket Type3,7433.657,1911438.53
7610,FDG46,8.63,Snack Foods,Regular,114.7518,0.055084019,OUT010,1998,medium,2,Tier 3,Grocery Store,455.4072,52258.8
7611,FDH50,15.0,Canned,Regular,182.5266,0.162093059,OUT018,2009,medium,2,Tier 3,Supermarket Type2,1290.9862,235639.32
7612,FDS40,12.6,Frozen Foods,Low Fat,34.619,0.024546148,OUT019,1985,small,1,Tier 1,Grocery Store,36.619,1267.71
7613,FDZ60,12.6,Baking Goods,Low Fat,108.5596,0.118783796,OUT027,1985,medium,2,Tier 3,Supermarket Type3,1725.7536,187347.12
7614,FDG38,8.975,Canned,Regular,86.6224,0.052836076,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1619.2256,140261.21
7615,FDG31,12.15,Meat,Low Fat,64.7826,0.037889224,OUT035,2004,small,1,Tier 2,Supermarket Type1,904.1564,58573.6
7616,FDS39,6.895,Meat,Low Fat,143.7812,0.022587621,OUT017,2007,medium,2,Tier 2,Supermarket Type1,1994.7368,286805.65
7617,FDL22,12.6,Snack Foods,Low Fat,92.5488,0.036213953,OUT027,1985,medium,2,Tier 3,Supermarket Type3,2625.9152,243025.3
7618,FDQ20,8.325,Fruits and Vegetables,Low Fat,39.3138,0.029779207,OUT035,2004,small,1,Tier 2,Supermarket Type1,974.7312,38320.39
7619,DRB24,8.785,Soft Drinks,Low Fat,153.1656,0.020693619,OUT017,2007,medium,2,Tier 2,Supermarket Type1,1853.5872,283905.8
7620,DRI51,12.6,Dairy,Low Fat,172.6764,0.042037073,OUT027,1985,medium,2,Tier 3,Supermarket Type3,6183.9504,1067822.29
7621,FDJ60,19.35,Baking Goods,Regular,163.9184,0.062516602,OUT035,2004,small,1,Tier 2,Supermarket Type1,3137.2496,514252.93
7622,FDB40,17.5,Dairy,Regular,144.8102,0.012620221,OUT010,1998,medium,2,Tier 3,Grocery Store,291.6204,42229.61
7623,FDO15,16.75,Meat,Regular,72.4038,0.008615,OUT017,2007,medium,2,Tier 2,Supermarket Type1,739.038,53509.16
7624,FDI53,8.895,Frozen Foods,Regular,161.5236,0.137618927,OUT035,2004,small,1,Tier 2,Supermarket Type1,1772.3596,286277.9
7625,FDZ14,7.71,Dairy,Regular,122.4756,0.047588696,OUT046,1997,small,1,Tier 1,Supermarket Type1,605.878,74205.27
7626,NCD54,12.6,Household,Low Fat,142.7786,0.050790917,OUT019,1985,small,1,Tier 1,Grocery Store,144.4786,20628.45
7627,FDF28,15.7,Frozen Foods,Regular,124.1046,0.037864721,OUT046,1997,small,1,Tier 1,Supermarket Type1,1120.5414,139064.34
7628,FDD39,16.7,Dairy,Low Fat,217.685,0.070551723,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2163.85,471037.69
7629,NCN54,20.35,Household,Low Fat,76.1328,0.021326471,OUT046,1997,small,1,Tier 1,Supermarket Type1,772.328,58799.49
7630,NCO41,12.5,Health and Hygiene,Low Fat,100.1384,0.018955479,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2167.8448,217084.51
7631,FDH45,15.1,Fruits and Vegetables,Regular,41.6796,0.105666833,OUT046,1997,small,1,Tier 1,Supermarket Type1,495.3552,20646.21
7632,NCD55,14.0,Household,Low Fat,43.4454,0.040725405,OUT010,1998,medium,2,Tier 3,Grocery Store,41.9454,1822.33
7633,DRK35,8.365,Hard Drinks,Low Fat,39.6506,0.072252888,OUT017,2007,medium,2,Tier 2,Supermarket Type1,834.9132,33104.81
7634,FDM25,10.695,Breakfast,Regular,177.5712,0.061008889,OUT017,2007,medium,2,Tier 2,Supermarket Type1,2636.568,468178.54
7635,NCW30,5.21,Household,Low Fat,259.5962,0.011007815,OUT035,2004,small,1,Tier 2,Supermarket Type1,2848.9582,739578.72
7636,FDU15,13.65,Meat,Regular,37.9532,0.0,OUT045,2002,medium,2,Tier 2,Supermarket Type1,575.2512,21832.62
7637,DRN35,8.01,Hard Drinks,Low Fat,37.5532,0.070247589,OUT046,1997,small,1,Tier 1,Supermarket Type1,1366.2216,51305.99
7638,FDN28,5.88,Frozen Foods,Regular,104.099,0.030294931,OUT049,1999,medium,2,Tier 1,Supermarket Type1,412.796,42971.65
7639,NCK29,5.615,Health and Hygiene,Low Fat,121.373,0.210511558,OUT010,1998,medium,2,Tier 3,Grocery Store,123.173,14949.88
7640,FDA49,19.7,Canned,Low Fat,87.0198,0.0650227,OUT049,1999,medium,2,Tier 1,Supermarket Type1,697.7584,60718.8
7641,FDE40,12.6,Dairy,Regular,60.0194,0.173587926,OUT019,1985,small,1,Tier 1,Grocery Store,123.8388,7432.73
7642,FDD52,18.25,Dairy,Regular,110.857,0.183579854,OUT049,1999,medium,2,Tier 1,Supermarket Type1,1977.426,219211.51
7643,FDZ31,15.35,Fruits and Vegetables,Regular,189.7504,0.113678422,OUT018,2009,medium,2,Tier 3,Supermarket Type2,2492.7552,473001.3
7644,FDA13,12.6,Canned,Low Fat,39.9506,0.078174543,OUT027,1985,medium,2,Tier 3,Supermarket Type3,721.0614,28806.84
7645,FDU08,10.3,Fruits and Vegetables,Low Fat,101.2042,0.027292686,OUT013,1987,high,3,Tier 3,Supermarket Type1,396.8168,40159.53
7646,FDU15,13.65,Meat,Regular,35.1532,0.026602089,OUT046,1997,small,1,Tier 1,Supermarket Type1,790.9704,27805.14
7647,FDD45,8.615,Fruits and Vegetables,Low Fat,95.9436,0.116226984,OUT035,2004,small,1,Tier 2,Supermarket Type1,2741.7644,263054.75
7648,FDY50,5.8,Dairy,Low Fat,87.8172,0.131221393,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1070.6064,94017.66
7649,FDD08,8.3,Fruits and Vegetables,Low Fat,36.2506,0.035409328,OUT049,1999,medium,2,Tier 1,Supermarket Type1,834.9132,30266.1
7650,NCE30,16.0,Household,Low Fat,210.4902,0.0,OUT045,2002,medium,2,Tier 2,Supermarket Type1,3610.6334,760002.95
7651,FDB05,5.155,Frozen Foods,Low Fat,247.2776,0.083327693,OUT049,1999,medium,2,Tier 1,Supermarket Type1,5944.2624,1469882.94
7652,FDS09,8.895,Snack Foods,Regular,49.8008,0.08125293,OUT045,2002,medium,2,Tier 2,Supermarket Type1,1062.6168,52919.17
7653,FDZ07,15.1,Fruits and Vegetables,Regular,63.7194,0.0,OUT018,2009,medium,2,Tier 3,Supermarket Type2,1362.2268,86800.27
7654,FDS57,15.5,Snack Foods,Low Fat,144.847,0.103422709,OUT035,2004,small,1,Tier 2,Supermarket Type1,1717.764,248812.96
7655,FDX28,6.325,Frozen Foods,Low Fat,100.9042,0.125688044,OUT018,2009,medium,2,Tier 3,Supermarket Type2,2083.2882,210212.53
